,Dataset,State,Path
2454,validation,no,no1047 21.07.20.jpg
2455,validation,no,no1013 21.07.19.jpg
2456,validation,no,no1071 21.07.20.jpg
2457,validation,no,no1170 21.07.23.jpg
2458,validation,no,no981 21.07.18.jpg
2459,validation,no,no1014 21.07.19.jpg
2460,validation,no,no1219 21.07.24.jpg
2461,validation,no,no986 21.07.18.jpg
2462,validation,no,no1177 21.07.23.jpg
2463,validation,no,no979 21.07.18.jpg
2464,validation,no,no1006 21.07.18.jpg
2465,validation,no,no1130 21.07.22.jpg
2466,validation,no,no1001 21.07.18.jpg
2467,validation,no,no1137 21.07.22.jpg
2468,validation,no,no1189 21.07.24.jpg
2469,validation,no,no993 21.07.18.jpg
2470,validation,no,no1162 21.07.23.jpg
2471,validation,no,no1063 21.07.20.jpg
2472,validation,no,no1165 21.07.23.jpg
2473,validation,no,no994 21.07.18.jpg
2474,validation,no,no1064 21.07.20.jpg
2475,validation,no,no1122 21.07.22.jpg
2476,validation,no,no1076 21.07.21.jpg
2477,validation,no,no1089 21.07.21.jpg
2478,validation,no,no1101 21.07.21.jpg
2479,validation,no,no1125 21.07.22.jpg
2480,validation,no,no1106 21.07.21.jpg
2481,validation,no,no1143 21.07.22.jpg
2482,validation,no,no1116 21.07.22.jpg
2483,validation,no,no1144 21.07.22.jpg
2484,validation,no,no1111 21.07.22.jpg
2485,validation,no,no1035 21.07.19.jpg
2486,validation,no,no1057 21.07.20.jpg
2487,validation,no,no1156 21.07.23.jpg
2488,validation,no,no1032 21.07.19.jpg
2489,validation,no,no1050 21.07.20.jpg
2490,validation,no,no1151 21.07.23.jpg
2491,validation,no,no1238 21.07.25.jpg
2492,validation,no,no1045 21.07.20.jpg
2493,validation,no,no1027 21.07.19.jpg
2494,validation,no,no1042 21.07.20.jpg
2495,validation,no,no1020 21.07.19.jpg
2496,validation,no,no1135 21.07.22.jpg
2497,validation,no,no1003 21.07.18.jpg
2498,validation,no,no1099 21.07.21.jpg
2499,validation,no,no1132 21.07.22.jpg
2500,validation,no,no1004 21.07.18.jpg
2501,validation,no,no1074 21.07.20.jpg
2502,validation,no,no1175 21.07.23.jpg
2503,validation,no,no984 21.07.18.jpg
2504,validation,no,no1016 21.07.19.jpg
2505,validation,no,no1073 21.07.20.jpg
2506,validation,no,no983 21.07.18.jpg
2507,validation,no,no1172 21.07.23.jpg
2508,validation,no,no1011 21.07.19.jpg
2509,validation,no,no1104 21.07.21.jpg
2510,validation,no,no1199 21.07.24.jpg
2511,validation,no,no1127 21.07.22.jpg
2512,validation,no,no1249 21.07.25.jpg
2513,validation,no,no1103 21.07.21.jpg
2514,validation,no,no1120 21.07.22.jpg
2515,validation,no,no996 21.07.18.jpg
2516,validation,no,no1167 21.07.23.jpg
2517,validation,no,no969 21.07.18.jpg
2518,validation,no,no1066 21.07.20.jpg
2519,validation,no,no1209 21.07.24.jpg
2520,validation,no,no1160 21.07.23.jpg
2521,validation,no,no991 21.07.18.jpg
2522,validation,no,no1061 21.07.20.jpg
2523,validation,no,no1239 21.07.25.jpg
2524,validation,no,no1021 21.07.19.jpg
2525,validation,no,no1043 21.07.20.jpg
2526,validation,no,no1026 21.07.19.jpg
2527,validation,no,no1044 21.07.20.jpg
2528,validation,no,no1110 21.07.22.jpg
2529,validation,no,no1145 21.07.22.jpg
2530,validation,no,no1117 21.07.22.jpg
2531,validation,no,no1142 21.07.22.jpg
2532,validation,no,no1051 21.07.20.jpg
2533,validation,no,no1150 21.07.23.jpg
2534,validation,no,no1033 21.07.19.jpg
2535,validation,no,no1056 21.07.20.jpg
2536,validation,no,no1157 21.07.23.jpg
2537,validation,no,no1034 21.07.19.jpg
2538,validation,no,no1121 21.07.22.jpg
2539,validation,no,no1075 21.07.21.jpg
2540,validation,no,no1102 21.07.21.jpg
2541,validation,no,no1126 21.07.22.jpg
2542,validation,no,no1198 21.07.24.jpg
2543,validation,no,no1248 21.07.25.jpg
2544,validation,no,no1105 21.07.21.jpg
2545,validation,no,no990 21.07.18.jpg
2546,validation,no,no1161 21.07.23.jpg
2547,validation,no,no1060 21.07.20.jpg
2548,validation,no,no968 21.07.18.jpg
2549,validation,no,no1166 21.07.23.jpg
2550,validation,no,no997 21.07.18.jpg
2551,validation,no,no1208 21.07.24.jpg
2552,validation,no,no1067 21.07.20.jpg
2553,validation,no,no1005 21.07.18.jpg
2554,validation,no,no1098 21.07.21.jpg
2555,validation,no,no1133 21.07.22.jpg
2556,validation,no,no1002 21.07.18.jpg
2557,validation,no,no1134 21.07.22.jpg
2558,validation,no,no1010 21.07.19.jpg
2559,validation,no,no1072 21.07.20.jpg
2560,validation,no,no1173 21.07.23.jpg
2561,validation,no,no982 21.07.18.jpg
2562,validation,no,no1017 21.07.19.jpg
2563,validation,no,no985 21.07.18.jpg
2564,validation,no,no1174 21.07.23.jpg
2565,validation,no,no1250 21.07.25.jpg
2566,validation,no,no1095 21.07.21.jpg
2567,validation,no,no1139 21.07.22.jpg
2568,validation,no,no1187 21.07.24.jpg
2569,validation,no,no1092 21.07.21.jpg
2570,validation,no,no970 21.07.18.jpg
2571,validation,no,no1181 21.07.23.jpg
2572,validation,no,no1210 21.07.24.jpg
2573,validation,no,no988 21.07.18.jpg
2574,validation,no,no977 21.07.18.jpg
2575,validation,no,no1179 21.07.23.jpg
2576,validation,no,no1217 21.07.24.jpg
2577,validation,no,no1261 21.07.26.jpg
2578,validation,no,no967 21.07.17.jpg
2579,validation,no,no1242 21.07.25.jpg
2580,validation,no,no1078 21.07.21.jpg
2581,validation,no,no1087 21.07.21.jpg
2582,validation,no,no1192 21.07.24.jpg
2583,validation,no,no1108 21.07.21.jpg
2584,validation,no,no1245 21.07.25.jpg
2585,validation,no,no1080 21.07.21.jpg
2586,validation,no,no1195 21.07.24.jpg
2587,validation,no,no1202 21.07.24.jpg
2588,validation,no,no1008 21.07.19.jpg
2589,validation,no,no1205 21.07.24.jpg
2590,validation,no,no1226 21.07.25.jpg
2591,validation,no,no1257 21.07.26.jpg
2592,validation,no,no1221 21.07.25.jpg
2593,validation,no,no1039 21.07.19.jpg
2594,validation,no,no1234 21.07.25.jpg
2595,validation,no,no1233 21.07.25.jpg
2596,validation,no,no1049 21.07.20.jpg
2597,validation,no,no1148 21.07.23.jpg
2598,validation,no,no1081 21.07.21.jpg
2599,validation,no,no1244 21.07.25.jpg
2600,validation,no,no1194 21.07.24.jpg
2601,validation,no,no1109 21.07.21.jpg
2602,validation,no,no1086 21.07.21.jpg
2603,validation,no,no1079 21.07.21.jpg
2604,validation,no,no1243 21.07.25.jpg
2605,validation,no,no1193 21.07.24.jpg
2606,validation,no,no1260 21.07.26.jpg
2607,validation,no,no966 21.07.17.jpg
2608,validation,no,no1204 21.07.24.jpg
2609,validation,no,no1009 21.07.19.jpg
2610,validation,no,no1203 21.07.24.jpg
2611,validation,no,no1186 21.07.24.jpg
2612,validation,no,no1138 21.07.22.jpg
2613,validation,no,no1093 21.07.21.jpg
2614,validation,no,no1256 21.07.25.jpg
2615,validation,no,no1094 21.07.21.jpg
2616,validation,no,no1251 21.07.25.jpg
2617,validation,no,no1178 21.07.23.jpg
2618,validation,no,no976 21.07.18.jpg
2619,validation,no,no989 21.07.18.jpg
2620,validation,no,no1216 21.07.24.jpg
2621,validation,no,no1180 21.07.23.jpg
2622,validation,no,no971 21.07.18.jpg
2623,validation,no,no1211 21.07.24.jpg
2624,validation,no,no1232 21.07.25.jpg
2625,validation,no,no1235 21.07.25.jpg
2626,validation,no,no1048 21.07.20.jpg
2627,validation,no,no1149 21.07.23.jpg
2628,validation,no,no1220 21.07.24.jpg
2629,validation,no,no1227 21.07.25.jpg
2630,validation,no,no1038 21.07.19.jpg
2631,validation,yes,y435 21.06.00.jpg
2632,validation,yes,y432 21.06.00.jpg
2633,validation,yes,y1438 21.06.05.jpg
2634,validation,yes,y521 21.06.02.jpg
2635,validation,yes,y475 21.06.01.jpg
2636,validation,yes,y472 21.06.01.jpg
2637,validation,yes,y1348 21.06.03.jpg
2638,validation,yes,y1478 21.06.05.jpg
2639,validation,yes,y427 21.06.00.jpg
2640,validation,yes,y1480 21.06.05.jpg
2641,validation,yes,y420 21.06.00.jpg
2642,validation,yes,y498 21.06.01.jpg
2643,validation,yes,y467 21.06.01.jpg
2644,validation,yes,y460 21.06.01.jpg
2645,validation,yes,y1449 21.06.05.jpg
2646,validation,yes,y1386 21.06.03.jpg
2647,validation,yes,y1379 21.06.03.jpg
2648,validation,yes,y1495 21.06.06.jpg
2649,validation,yes,y416 21.06.00.jpg
2650,validation,yes,y1381 21.06.03.jpg
2651,validation,yes,y1492 21.06.06.jpg
2652,validation,yes,y1409 21.06.04.jpg
2653,validation,yes,y1339 21.06.02.jpg
2654,validation,yes,y502 21.06.02.jpg
2655,validation,yes,y456 21.06.01.jpg
2656,validation,yes,y505 21.06.02.jpg
2657,validation,yes,y451 21.06.01.jpg
2658,validation,yes,y1487 21.06.06.jpg
2659,validation,yes,y444 21.06.01.jpg
2660,validation,yes,y510 21.06.02.jpg
2661,validation,yes,y1395 21.06.04.jpg
2662,validation,yes,y443 21.06.01.jpg
2663,validation,yes,y517 21.06.02.jpg
2664,validation,yes,y1392 21.06.04.jpg
2665,validation,yes,y421 21.06.00.jpg
2666,validation,yes,y1481 21.06.05.jpg
2667,validation,yes,y426 21.06.00.jpg
2668,validation,yes,y1349 21.06.03.jpg
2669,validation,yes,y1479 21.06.05.jpg
2670,validation,yes,y461 21.06.01.jpg
2671,validation,yes,y466 21.06.01.jpg
2672,validation,yes,y499 21.06.01.jpg
2673,validation,yes,y1439 21.06.05.jpg
2674,validation,yes,y433 21.06.00.jpg
2675,validation,yes,y434 21.06.00.jpg
2676,validation,yes,y473 21.06.01.jpg
2677,validation,yes,y520 21.06.02.jpg
2678,validation,yes,y474 21.06.01.jpg
2679,validation,yes,y1486 21.06.06.jpg
2680,validation,yes,y1393 21.06.04.jpg
2681,validation,yes,y516 21.06.02.jpg
2682,validation,yes,y1394 21.06.04.jpg
2683,validation,yes,y445 21.06.01.jpg
2684,validation,yes,y511 21.06.02.jpg
2685,validation,yes,y1493 21.06.06.jpg
2686,validation,yes,y410 21.06.00.jpg
2687,validation,yes,y1380 21.06.03.jpg
2688,validation,yes,y1494 21.06.06.jpg
2689,validation,yes,y442 21.06.00.jpg
2690,validation,yes,y417 21.06.00.jpg
2691,validation,yes,y1448 21.06.05.jpg
2692,validation,yes,y1378 21.06.03.jpg
2693,validation,yes,y1387 21.06.03.jpg
2694,validation,yes,y504 21.06.02.jpg
2695,validation,yes,y450 21.06.01.jpg
2696,validation,yes,y503 21.06.02.jpg
2697,validation,yes,y457 21.06.01.jpg
2698,validation,yes,y1408 21.06.04.jpg
2699,validation,yes,y1338 21.06.02.jpg
2700,validation,yes,y1372 21.06.03.jpg
2701,validation,yes,y1442 21.06.05.jpg
2702,validation,yes,y1375 21.06.03.jpg
2703,validation,yes,y1445 21.06.05.jpg
2704,validation,yes,y1499 21.06.06.jpg
2705,validation,yes,y1332 21.06.02.jpg
2706,validation,yes,y1402 21.06.04.jpg
2707,validation,yes,y509 21.06.02.jpg
2708,validation,yes,y1335 21.06.02.jpg
2709,validation,yes,y1405 21.06.04.jpg
2710,validation,yes,y1450 21.06.05.jpg
2711,validation,yes,y1360 21.06.03.jpg
2712,validation,yes,y408 21.06.00.jpg
2713,validation,yes,y1457 21.06.05.jpg
2714,validation,yes,y1367 21.06.03.jpg
2715,validation,yes,y1410 21.06.04.jpg
2716,validation,yes,y1320 21.06.02.jpg
2717,validation,yes,y448 21.06.01.jpg
2718,validation,yes,y1417 21.06.04.jpg
2719,validation,yes,y1399 21.06.04.jpg
2720,validation,yes,y1327 21.06.02.jpg
2721,validation,yes,y1351 21.06.03.jpg
2722,validation,yes,y1461 21.06.05.jpg
2723,validation,yes,y439 21.06.00.jpg
2724,validation,yes,y1356 21.06.03.jpg
2725,validation,yes,y1466 21.06.05.jpg
2726,validation,yes,y481 21.06.01.jpg
2727,validation,yes,y1311 21.06.02.jpg
2728,validation,yes,y1421 21.06.04.jpg
2729,validation,yes,y486 21.06.01.jpg
2730,validation,yes,y479 21.06.01.jpg
2731,validation,yes,y1343 21.06.02.jpg
2732,validation,yes,y1316 21.06.02.jpg
2733,validation,yes,y1426 21.06.04.jpg
2734,validation,yes,y1473 21.06.05.jpg
2735,validation,yes,y1474 21.06.05.jpg
2736,validation,yes,y1344 21.06.03.jpg
2737,validation,yes,y1433 21.06.04.jpg
2738,validation,yes,y493 21.06.01.jpg
2739,validation,yes,y1434 21.06.04.jpg
2740,validation,yes,y494 21.06.01.jpg
2741,validation,yes,y1456 21.06.05.jpg
2742,validation,yes,y1366 21.06.03.jpg
2743,validation,yes,y409 21.06.00.jpg
2744,validation,yes,y1451 21.06.05.jpg
2745,validation,yes,y1361 21.06.03.jpg
2746,validation,yes,y1416 21.06.04.jpg
2747,validation,yes,y1326 21.06.02.jpg
2748,validation,yes,y1398 21.06.04.jpg
2749,validation,yes,y449 21.06.01.jpg
2750,validation,yes,y1411 21.06.04.jpg
2751,validation,yes,y1321 21.06.02.jpg
2752,validation,yes,y1498 21.06.06.jpg
2753,validation,yes,y1374 21.06.03.jpg
2754,validation,yes,y1444 21.06.05.jpg
2755,validation,yes,y1373 21.06.03.jpg
2756,validation,yes,y1443 21.06.05.jpg
2757,validation,yes,y1334 21.06.02.jpg
2758,validation,yes,y1404 21.06.04.jpg
2759,validation,yes,y508 21.06.02.jpg
2760,validation,yes,y1333 21.06.02.jpg
2761,validation,yes,y1403 21.06.04.jpg
2762,validation,yes,y1475 21.06.05.jpg
2763,validation,yes,y1345 21.06.03.jpg
2764,validation,yes,y1472 21.06.05.jpg
2765,validation,yes,y495 21.06.01.jpg
2766,validation,yes,y1435 21.06.04.jpg
2767,validation,yes,y492 21.06.01.jpg
2768,validation,yes,y1432 21.06.04.jpg
2769,validation,yes,y1357 21.06.03.jpg
2770,validation,yes,y1467 21.06.05.jpg
2771,validation,yes,y438 21.06.00.jpg
2772,validation,yes,y1350 21.06.03.jpg
2773,validation,yes,y1460 21.06.05.jpg
2774,validation,yes,y1317 21.06.02.jpg
2775,validation,yes,y1342 21.06.02.jpg
2776,validation,yes,y1427 21.06.04.jpg
2777,validation,yes,y478 21.06.01.jpg
2778,validation,yes,y487 21.06.01.jpg
2779,validation,yes,y1310 21.06.02.jpg
2780,validation,yes,y1420 21.06.04.jpg
2781,validation,yes,y480 21.06.01.jpg
2782,validation,yes,y518 21.06.02.jpg
2783,validation,yes,y1413 21.06.04.jpg
2784,validation,yes,y1323 21.06.02.jpg
2785,validation,yes,y1414 21.06.04.jpg
2786,validation,yes,y1324 21.06.02.jpg
2787,validation,yes,y1453 21.06.05.jpg
2788,validation,yes,y1363 21.06.03.jpg
2789,validation,yes,y1488 21.06.06.jpg
2790,validation,yes,y1454 21.06.05.jpg
2791,validation,yes,y1364 21.06.03.jpg
2792,validation,yes,y1331 21.06.02.jpg
2793,validation,yes,y1401 21.06.04.jpg
2794,validation,yes,y1336 21.06.02.jpg
2795,validation,yes,y1406 21.06.04.jpg
2796,validation,yes,y459 21.06.01.jpg
2797,validation,yes,y1371 21.06.03.jpg
2798,validation,yes,y1441 21.06.05.jpg
2799,validation,yes,y1376 21.06.03.jpg
2800,validation,yes,y1446 21.06.05.jpg
2801,validation,yes,y419 21.06.00.jpg
2802,validation,yes,y1430 21.06.04.jpg
2803,validation,yes,y490 21.06.01.jpg
2804,validation,yes,y468 21.06.01.jpg
2805,validation,yes,y497 21.06.01.jpg
2806,validation,yes,y1470 21.06.05.jpg
2807,validation,yes,y1477 21.06.05.jpg
2808,validation,yes,y1347 21.06.03.jpg
2809,validation,yes,y428 21.06.00.jpg
2810,validation,yes,y482 21.06.01.jpg
2811,validation,yes,y1422 21.06.04.jpg
2812,validation,yes,y485 21.06.01.jpg
2813,validation,yes,y1340 21.06.02.jpg
2814,validation,yes,y1425 21.06.04.jpg
2815,validation,yes,y1352 21.06.03.jpg
2816,validation,yes,y1462 21.06.05.jpg
2817,validation,yes,y1437 21.06.05.jpg
2818,validation,yes,y1355 21.06.03.jpg
2819,validation,yes,y1465 21.06.05.jpg
2820,validation,yes,y458 21.06.01.jpg
2821,validation,yes,y1337 21.06.02.jpg
2822,validation,yes,y1389 21.06.04.jpg
2823,validation,yes,y1407 21.06.04.jpg
2824,validation,yes,y1330 21.06.02.jpg
2825,validation,yes,y1400 21.06.04.jpg
2826,validation,yes,y418 21.06.00.jpg
2827,validation,yes,y1388 21.06.03.jpg
2828,validation,yes,y1377 21.06.03.jpg
2829,validation,yes,y1447 21.06.05.jpg
2830,validation,yes,y1370 21.06.03.jpg
2831,validation,yes,y1440 21.06.05.jpg
2832,validation,yes,y1415 21.06.04.jpg
2833,validation,yes,y1325 21.06.02.jpg
2834,validation,yes,y1412 21.06.04.jpg
2835,validation,yes,y1322 21.06.02.jpg
2836,validation,yes,y519 21.06.02.jpg
2837,validation,yes,y1455 21.06.05.jpg
2838,validation,yes,y1365 21.06.03.jpg
2839,validation,yes,y1489 21.06.06.jpg
2840,validation,yes,y1452 21.06.05.jpg
2841,validation,yes,y1362 21.06.03.jpg
2842,validation,yes,y1341 21.06.02.jpg
2843,validation,yes,y1424 21.06.04.jpg
2844,validation,yes,y484 21.06.01.jpg
2845,validation,yes,y1423 21.06.04.jpg
2846,validation,yes,y483 21.06.01.jpg
2847,validation,yes,y1354 21.06.03.jpg
2848,validation,yes,y1464 21.06.05.jpg
2849,validation,yes,y1353 21.06.03.jpg
2850,validation,yes,y1436 21.06.05.jpg
2851,validation,yes,y1463 21.06.05.jpg
2852,validation,yes,y496 21.06.01.jpg
2853,validation,yes,y469 21.06.01.jpg
2854,validation,yes,y491 21.06.01.jpg
2855,validation,yes,y1431 21.06.04.jpg
2856,validation,yes,y429 21.06.00.jpg
2857,validation,yes,y1476 21.06.05.jpg
2858,validation,yes,y1346 21.06.03.jpg
2859,validation,yes,y1471 21.06.05.jpg
2860,validation,yes,y464 21.06.01.jpg
2861,validation,yes,y463 21.06.01.jpg
2862,validation,yes,y424 21.06.00.jpg
2863,validation,yes,y423 21.06.00.jpg
2864,validation,yes,y476 21.06.01.jpg
2865,validation,yes,y489 21.06.01.jpg
2866,validation,yes,y1429 21.06.04.jpg
2867,validation,yes,y1319 21.06.02.jpg
2868,validation,yes,y471 21.06.01.jpg
2869,validation,yes,y436 21.06.00.jpg
2870,validation,yes,y1469 21.06.05.jpg
2871,validation,yes,y1359 21.06.03.jpg
2872,validation,yes,y431 21.06.00.jpg
2873,validation,yes,y447 21.06.01.jpg
2874,validation,yes,y513 21.06.02.jpg
2875,validation,yes,y1328 21.06.02.jpg
2876,validation,yes,y1396 21.06.04.jpg
2877,validation,yes,y1418 21.06.04.jpg
2878,validation,yes,y514 21.06.02.jpg
2879,validation,yes,y1391 21.06.04.jpg
2880,validation,yes,y407 21.06.00.jpg
2881,validation,yes,y1484 21.06.06.jpg
2882,validation,yes,y1368 21.06.03.jpg
2883,validation,yes,y1458 21.06.05.jpg
2884,validation,yes,y1483 21.06.06.jpg
2885,validation,yes,y501 21.06.02.jpg
2886,validation,yes,y455 21.06.01.jpg
2887,validation,yes,y506 21.06.02.jpg
2888,validation,yes,y452 21.06.01.jpg
2889,validation,yes,y1385 21.06.03.jpg
2890,validation,yes,y1496 21.06.06.jpg
2891,validation,yes,y415 21.06.00.jpg
2892,validation,yes,y440 21.06.00.jpg
2893,validation,yes,y1382 21.06.03.jpg
2894,validation,yes,y1491 21.06.06.jpg
2895,validation,yes,y412 21.06.00.jpg
2896,validation,yes,y470 21.06.01.jpg
2897,validation,yes,y1428 21.06.04.jpg
2898,validation,yes,y1318 21.06.02.jpg
2899,validation,yes,y488 21.06.01.jpg
2900,validation,yes,y477 21.06.01.jpg
2901,validation,yes,y430 21.06.00.jpg
2902,validation,yes,y1468 21.06.05.jpg
2903,validation,yes,y1358 21.06.03.jpg
2904,validation,yes,y437 21.06.00.jpg
2905,validation,yes,y462 21.06.01.jpg
2906,validation,yes,y465 21.06.01.jpg
2907,validation,yes,y422 21.06.00.jpg
2908,validation,yes,y1482 21.06.05.jpg
2909,validation,yes,y425 21.06.00.jpg
2910,validation,yes,y507 21.06.02.jpg
2911,validation,yes,y453 21.06.01.jpg
2912,validation,yes,y500 21.06.02.jpg
2913,validation,yes,y454 21.06.01.jpg
2914,validation,yes,y1490 21.06.06.jpg
2915,validation,yes,y413 21.06.00.jpg
2916,validation,yes,y1383 21.06.03.jpg
2917,validation,yes,y1497 21.06.06.jpg
2918,validation,yes,y441 21.06.00.jpg
2919,validation,yes,y414 21.06.00.jpg
2920,validation,yes,y1384 21.06.03.jpg
2921,validation,yes,y1390 21.06.04.jpg
2922,validation,yes,y515 21.06.02.jpg
2923,validation,yes,y1397 21.06.04.jpg
2924,validation,yes,y1329 21.06.02.jpg
2925,validation,yes,y1419 21.06.04.jpg
2926,validation,yes,y446 21.06.01.jpg
2927,validation,yes,y512 21.06.02.jpg
2928,validation,yes,y1369 21.06.03.jpg
2929,validation,yes,y1459 21.06.05.jpg
2930,validation,yes,y1485 21.06.06.jpg
2931,test,no,no 7.jpeg
2932,test,no,2 no.jpeg
2933,test,no,1 no.jpeg
2934,test,no,no 91.jpeg
2935,test,no,no 5.jpeg
2936,test,no,48 no.jpeg
2937,test,no,N20.JPG
2938,test,no,N22.JPG
2939,test,no,N26.JPG
2940,test,no,N19.JPG
2941,test,no,N1.JPG
2942,test,no,N2.JPG
2943,test,yes,Y157.JPG
2944,test,yes,Y47.JPG
2945,test,yes,Y85.JPG
2946,test,yes,Y195.JPG
2947,test,yes,Y156.JPG
2948,test,yes,Y50.JPG
2949,test,yes,Y44.JPG
2950,test,yes,Y45.JPG
2951,test,yes,Y86.JPG
2952,test,yes,Y182.JPG
2953,test,yes,Y155.JPG
2954,test,yes,Y192.JPG
2955,test,yes,Y40.JPG
2956,test,yes,Y97.JPG
2957,test,yes,Y193.JPG
2958,test,yes,Y146.JPG
2959,test,yes,Y184.JPG
2960,test,yes,Y147.JPG
2961,test,yes,Y120.JPG
2962,test,yes,Y18.JPG
2963,test,yes,Y19.JPG
2964,test,yes,Y109.JPG
2965,test,yes,Y36.JPG
2966,test,yes,Y23.JPG
2967,test,yes,Y115.JPG
2968,test,yes,Y100.JPG
2969,test,yes,Y114.JPG
2970,test,yes,Y116.JPG
2971,test,yes,Y117.JPG
2972,test,yes,Y113.JPG
2973,test,yes,Y16.JPG
2974,test,yes,Y112.JPG
2975,test,yes,Y111.JPG
2976,test,yes,Y99.JPG
2977,test,yes,Y66.JPG
2978,test,yes,Y67.JPG
2979,test,yes,Y98.JPG
2980,test,yes,Y163.JPG
2981,test,yes,Y161.JPG
2982,test,yes,Y59.JPG
2983,test,yes,Y71.JPG
2984,test,yes,Y65.JPG
2985,test,yes,Y58.JPG
2986,test,yes,Y160.JPG
2987,test,yes,Y148.JPG
2988,test,yes,Y164.JPG
2989,test,yes,Y170.JPG
2990,test,yes,Y158.JPG
2991,test,yes,Y49.JPG
2992,test,yes,Y75.JPG
2993,test,yes,Y159.JPG
2994,test,yes,Y165.JPG
2995,test,yes,Y167.JPG
2996,test,yes,Y89.JPG
2997,test,yes,Y166.JPG
2998,test,no,no 9.png
2999,test,yes,Y92.png
